sample_uid,split,scene_id,sequence_id,height_m,height_category,scene_category,iou_threshold,gt_instance_id,pred_instance_id,iou_3d,gt_distance_m,pred_distance_m,distance_error_m,centroid_error_m,error_x_m,error_y_m,error_z_m,abs_error_x_m,abs_error_y_m,abs_error_z_m
scene_08_30_000284,test,scene_08,scene_08,30,30,scene_08,0.25,4,3,0.2631578947368421,34.22937532881707,34.44828630712173,0.2189109783046561,0.5061261812846031,0.12259790145292726,0.3377478054232341,0.35645460562722775,0.12259790145292726,0.3377478054232341,0.35645460562722775
scene_08_30_000285,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.3448275862068966,31.364743324519686,31.009231703187183,-0.3555116213325036,0.46658011482583417,-0.10607089501561973,0.2862623930463144,-0.35284530761917665,0.10607089501561973,0.2862623930463144,0.35284530761917665
scene_08_30_000285,test,scene_08,scene_08,30,30,scene_08,0.25,5,5,0.2617214835549335,36.29876924581285,35.74931703701451,-0.5494522087983427,1.929411984995481,1.5934840750679982,0.996627403984025,0.43608821123363484,1.5934840750679982,0.996627403984025,0.43608821123363484
scene_08_30_000286,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.3333333333333333,30.045142166021723,29.227494913046723,-0.8176472529750001,0.8194300022176285,0.1913729482122406,-0.06428298765746376,-0.7941722865504488,0.1913729482122406,0.06428298765746376,0.7941722865504488
scene_08_30_000286,test,scene_08,scene_08,30,30,scene_08,0.25,3,3,0.27927927927927926,34.27008028152552,33.280758608787586,-0.9893216727379368,1.9637522831690517,1.9382341269841241,0.3124404761904742,-0.04418650793650869,1.9382341269841241,0.3124404761904742,0.04418650793650869
scene_08_30_000286,test,scene_08,scene_08,30,30,scene_08,0.25,5,4,0.266617969320672,34.59610627890743,33.336471594846586,-1.259634684060842,2.73148635445874,-2.608119019138755,0.5427432216905927,-0.603458931419457,2.608119019138755,0.5427432216905927,0.603458931419457
scene_08_30_000287,test,scene_08,scene_08,30,30,scene_08,0.25,3,2,0.26526162790697677,31.80694372846814,30.52866403641986,-1.278279692048283,3.0005993319768227,-2.9210780052797674,0.22917310540209712,-0.6468224840641277,2.9210780052797674,0.22917310540209712,0.6468224840641277
scene_08_30_000287,test,scene_08,scene_08,30,30,scene_08,0.25,4,3,0.2532894736842105,33.70167569426789,32.15702627525182,-1.5446494190160678,2.4563846549932538,2.4104116103414235,-0.34227912689790685,-0.3264757897725339,2.4104116103414235,0.34227912689790685,0.3264757897725339
scene_08_30_000293,test,scene_08,scene_08,30,30,scene_08,0.25,2,1,0.3516308671439936,32.50349930392111,31.877147150559065,-0.6263521533620455,0.9584810720535136,-0.8246113427856514,0.12138031693077522,-0.4732535446205155,0.8246113427856514,0.12138031693077522,0.4732535446205155
scene_08_30_000293,test,scene_08,scene_08,30,30,scene_08,0.25,5,4,0.261283185840708,41.185863646025446,40.77782834618945,-0.4080352998359942,2.0775363407394276,-1.5607616352548774,-1.0658308071089095,-0.8626616113094769,1.5607616352548774,1.0658308071089095,0.8626616113094769
scene_08_30_000294,test,scene_08,scene_08,30,30,scene_08,0.25,1,3,0.3601036269430052,30.220920982382033,29.56675205062617,-0.6541689317558621,1.100202020527551,-0.9603340776238127,-0.2611560116910496,-0.4690420907391477,0.9603340776238127,0.2611560116910496,0.4690420907391477
scene_08_30_000294,test,scene_08,scene_08,30,30,scene_08,0.25,2,4,0.3165829145728643,31.87235897618913,30.97945450360925,-0.8929044725798789,0.9109295461007318,0.3249151103565353,0.1147778720996051,-0.8432371250707433,0.3249151103565353,0.1147778720996051,0.8432371250707433
scene_08_30_000294,test,scene_08,scene_08,30,30,scene_08,0.25,6,10,0.2658745617452279,36.57106031310528,39.085171946390055,2.5141116332847773,4.520511722323255,-1.266510182007174,-4.206179145282579,1.067255915103793,1.266510182007174,4.206179145282579,1.067255915103793
scene_08_30_000295,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.3142857142857143,29.61935305330807,28.54969941876217,-1.069653634545901,1.4282212349845658,-0.8681627153443898,-0.8880594141990983,-0.7053083528493396,0.8681627153443898,0.8880594141990983,0.7053083528493396
scene_08_30_000295,test,scene_08,scene_08,30,30,scene_08,0.25,2,2,0.25064599483204136,30.319008467043087,29.07677925852376,-1.2422292085193263,1.243544643565961,0.2885706617590742,-0.14822482938425452,-1.20048309178744,0.2885706617590742,0.14822482938425452,1.20048309178744
scene_08_30_000295,test,scene_08,scene_08,30,30,scene_08,0.25,4,3,0.44065335753176044,32.78794454340585,32.46080807774338,-0.3271364656624698,0.8627759774455749,-0.7324283566591561,-0.33542615628867267,-0.3089018991462211,0.7324283566591561,0.33542615628867267,0.3089018991462211
scene_08_30_000296,test,scene_08,scene_08,30,30,scene_08,0.25,2,2,0.3708975879794385,30.294430649242052,29.325346696119297,-0.9690839531227553,1.3290963503580222,-0.8553945434455912,-0.533016992027747,-0.8664237818690204,0.8553945434455912,0.533016992027747,0.8664237818690204
scene_08_30_000297,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.3135287033319952,29.378198832508662,28.08123432765105,-1.2969645048576126,1.7054354917920707,-0.7798254862038334,-1.1607123437471714,-0.9762834029132961,0.7798254862038334,1.1607123437471714,0.9762834029132961
scene_08_30_000300,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.2786016949152542,29.915423841130867,29.09814657513044,-0.8172772660004277,0.9204602917475586,-0.4507040368347788,0.05103406605173433,-0.8009422850412271,0.4507040368347788,0.05103406605173433,0.8009422850412271
scene_08_30_000300,test,scene_08,scene_08,30,30,scene_08,0.25,4,5,0.33649789029535865,33.581967519403676,33.93211865473135,0.35015113532767117,0.7114303415351455,-0.40745856353591137,-0.5538674033149178,0.18259668508287774,0.40745856353591137,0.5538674033149178,0.18259668508287774
scene_08_30_000300,test,scene_08,scene_08,30,30,scene_08,0.25,5,3,0.3442211055276382,33.65645287959663,33.47155536319383,-0.18489751640279906,0.8375539663209653,0.8357337485402851,-0.03215421045802813,0.0448537044245505,0.8357337485402851,0.03215421045802813,0.0448537044245505
scene_08_30_000301,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.2633333333333333,29.415711710199634,28.41753947583377,-0.9981722343658639,1.184534314628511,-0.6768489011442611,-0.31083747502600545,-0.9210739230223055,0.6768489011442611,0.31083747502600545,0.9210739230223055
scene_08_30_000301,test,scene_08,scene_08,30,30,scene_08,0.25,2,2,0.38920454545454547,30.602318950601127,30.482007013885386,-0.12031193671574059,0.8582244908802953,-0.23919902912621893,-0.7954962243797183,-0.21568230852211556,0.23919902912621893,0.7954962243797183,0.21568230852211556
scene_08_30_000301,test,scene_08,scene_08,30,30,scene_08,0.25,4,3,0.3803191489361702,31.22216860006712,30.778906101442725,-0.4432624986243958,0.7401262321676962,0.6696496049467484,-0.17937993816557807,-0.25918928203366676,0.6696496049467484,0.17937993816557807,0.25918928203366676
scene_08_30_000301,test,scene_08,scene_08,30,30,scene_08,0.25,7,6,0.26057906458797325,36.71762239064768,36.60076272598258,-0.11685966466510678,0.955314517167001,0.9274634963695902,-0.21926912949812305,0.06601771323705918,0.9274634963695902,0.21926912949812305,0.06601771323705918
scene_08_30_000302,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.3568075117370892,29.177830668792033,28.608354982721007,-0.5694756860710264,1.1321485206175705,-0.19761904761904958,-1.0172268907563051,-0.45602240896358737,0.19761904761904958,1.0172268907563051,0.45602240896358737
scene_08_30_000302,test,scene_08,scene_08,30,30,scene_08,0.25,6,2,0.3776041666666667,33.3145155898851,33.04898820839753,-0.2655273814875656,0.6918367425253767,0.5227363848980957,0.4529318409622469,-0.015410958904109151,0.5227363848980957,0.4529318409622469,0.015410958904109151
scene_08_30_000303,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.25562700964630225,29.53668079969115,28.368680982959393,-1.1679998167317578,1.8232838035931895,-0.07987564192266206,-1.713270142180093,-0.6186187276399693,0.07987564192266206,1.713270142180093,0.6186187276399693
scene_08_30_000303,test,scene_08,scene_08,30,30,scene_08,0.25,3,2,0.39882697947214074,31.251345908516484,30.70482238605457,-0.5465235224619143,0.7671348973286956,0.633546924290215,-0.24310922712933447,-0.3577878548895903,0.633546924290215,0.24310922712933447,0.3577878548895903
scene_08_30_000304,test,scene_08,scene_08,30,30,scene_08,0.25,5,2,0.26101694915254237,32.00131541722677,31.170010467217963,-0.831304950008807,1.0458414110063972,0.7997835116868544,-0.28334448042804894,-0.611429878907348,0.7997835116868544,0.28334448042804894,0.611429878907348
scene_08_30_000323,test,scene_08,scene_08,30,30,scene_08,0.25,3,4,0.26239067055393583,31.83595277709537,31.155145144738913,-0.6808076323564549,0.7198066612150615,-0.38608145148094053,-0.08384470626738505,-0.6016916216658501,0.38608145148094053,0.08384470626738505,0.6016916216658501
scene_08_30_000324,test,scene_08,scene_08,30,30,scene_08,0.25,9,9,0.32603938730853393,41.71955982571774,40.988179033145784,-0.7313807925719544,2.1413608675994777,-0.044160387540628676,2.097318797194408,0.42980238295483275,0.044160387540628676,2.097318797194408,0.42980238295483275
scene_08_30_000325,test,scene_08,scene_08,30,30,scene_08,0.25,7,6,0.3026315789473684,36.848043039294105,38.510823264805396,1.6627802255112911,1.9841657723255595,0.13251561759588526,-1.679909188246743,1.0475010942264618,0.13251561759588526,1.679909188246743,1.0475010942264618
scene_08_30_000326,test,scene_08,scene_08,30,30,scene_08,0.25,1,4,0.2529896907216495,33.07457757071794,37.23139766398119,4.156820093263249,6.6772360964258874,3.4190054731831765,-5.4434302561355,1.806917404959318,3.4190054731831765,5.4434302561355,1.806917404959318
scene_08_30_000328,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.2975254730713246,29.64797381890501,29.11595172785291,-0.5320220910521023,5.127373874990513,0.17651615048430358,4.666563270771988,-2.1170715959634627,0.17651615048430358,4.666563270771988,2.1170715959634627
scene_08_30_000328,test,scene_08,scene_08,30,30,scene_08,0.25,2,2,0.3506300963676798,33.25177019890494,33.02297614822681,-0.22879405067813252,0.8907401786003305,0.11624128091312969,0.8824020779474182,-0.03567356470416172,0.11624128091312969,0.8824020779474182,0.03567356470416172
scene_08_30_000329,test,scene_08,scene_08,30,30,scene_08,0.25,2,2,0.2551605504587156,30.5856433501119,31.059988171010172,0.47434482089827057,3.099853701377141,2.1421310075772837,-2.2349776476029,-0.1588792970556483,2.1421310075772837,2.2349776476029,0.1588792970556483
scene_08_30_000330,test,scene_08,scene_08,30,30,scene_08,0.25,1,1,0.4091796875,29.402655239440918,28.77684093475403,-0.6258143046868874,0.8324855507801329,0.3034604182988758,0.2211472136117436,-0.7429925145621148,0.3034604182988758,0.2211472136117436,0.7429925145621148
scene_08_40_000007,test,scene_08,scene_08,40,40,scene_08,0.25,6,7,0.25852036575228593,46.105989532061315,44.36273121005091,-1.743258322010405,1.9065831242297244,0.16016114948003235,1.291875049614987,-1.3930062713344427,0.16016114948003235,1.291875049614987,1.3930062713344427
scene_08_40_000008,test,scene_08,scene_08,40,40,scene_08,0.25,4,3,0.2969502407704655,42.87707050334538,41.50404786185068,-1.3730226414946998,1.481673337311827,0.06639259217146076,0.781240228545439,-1.257223769862705,0.06639259217146076,0.781240228545439,1.257223769862705
scene_08_40_000010,test,scene_08,scene_08,40,40,scene_08,0.25,1,1,0.2737169517884914,40.16443782017516,38.914227670199985,-1.2502101499751745,1.3408357028991738,-0.1907226246047955,-0.058216340722182736,-1.3259246284408093,0.1907226246047955,0.058216340722182736,1.3259246284408093
scene_08_40_000040,test,scene_08,scene_08,40,40,scene_08,0.25,9,5,0.286,47.942141355078576,46.764814204443745,-1.1773271506348308,1.7788005347208378,-1.3645403314733429,1.0418698432400397,-0.46547637518217044,1.3645403314733429,1.0418698432400397,0.46547637518217044
scene_08_40_000041,test,scene_08,scene_08,40,40,scene_08,0.25,5,4,0.3543307086614173,44.837868848904556,43.82858646343982,-1.0092823854647364,1.3241501810362384,-1.084182444061959,0.4614629948364879,-0.6041308089500816,1.084182444061959,0.4614629948364879,0.6041308089500816
scene_08_40_000042,test,scene_08,scene_08,40,40,scene_08,0.25,4,3,0.3124415341440599,42.93066529027841,41.66897625919841,-1.261689031080003,1.6025286848971465,-1.3445376546953227,0.2407306336051036,-0.8380724569323732,1.3445376546953227,0.2407306336051036,0.8380724569323732
scene_08_40_000043,test,scene_08,scene_08,40,40,scene_08,0.25,2,2,0.3023255813953488,42.27649500830307,40.92371254816075,-1.352782460142322,1.6393450785207277,-1.3126984126984098,-0.4198412698412639,-0.8876984126984127,1.3126984126984098,0.4198412698412639,0.8876984126984127
scene_08_40_000073,test,scene_08,scene_08,40,40,scene_08,0.25,6,4,0.33125,43.96254201282242,43.22693993706712,-0.7356020757552955,1.0903087222188195,-0.49558410276996767,0.35585994194484627,-0.9036222709446307,0.49558410276996767,0.35585994194484627,0.9036222709446307
scene_08_40_000074,test,scene_08,scene_08,40,40,scene_08,0.25,5,3,0.31233243967828417,42.309828322433646,41.75194022746266,-0.5578880949709841,1.2286256327813772,-0.8201298404425543,0.0971951721300286,-0.909648882183518,0.8201298404425543,0.0971951721300286,0.909648882183518
scene_08_40_000075,test,scene_08,scene_08,40,40,scene_08,0.25,5,4,0.2648809523809524,42.070445860174864,41.207070295362534,-0.8633755648123298,1.3947512550877728,-0.39998619904428523,-0.9612710680214605,-0.9280625183293978,0.39998619904428523,0.9612710680214605,0.9280625183293978
scene_08_40_000089,test,scene_08,scene_08,40,40,scene_08,0.25,1,1,0.2903225806451613,39.50034234816415,38.705450463534355,-0.7948918846297985,1.5984909692979279,1.324616653544787,-0.10934813696032819,-0.8880355201353964,1.324616653544787,0.10934813696032819,0.8880355201353964
scene_08_40_000089,test,scene_08,scene_08,40,40,scene_08,0.25,3,3,0.2711864406779661,40.51560137870503,39.610232721064975,-0.9053686576400537,1.2056625930176055,-0.7701626712328746,0.19597602739726128,-0.9066780821917817,0.7701626712328746,0.19597602739726128,0.9066780821917817
scene_08_40_000090,test,scene_08,scene_08,40,40,scene_08,0.25,1,1,0.3046683046683047,39.47419554574994,38.72828096491451,-0.7459145808354322,0.8862338576284232,-0.4294844551963166,-0.27292490764654076,-0.7255794566674325,0.4294844551963166,0.27292490764654076,0.7255794566674325
scene_08_40_000103,test,scene_08,scene_08,40,40,scene_08,0.25,4,3,0.3056379821958457,44.23495958172034,43.476987945977775,-0.7579716357425639,0.8559542514867206,-0.11141502956745342,-0.22653983300480718,-0.8178777878673742,0.11141502956745342,0.22653983300480718,0.8178777878673742
scene_08_40_000105,test,scene_08,scene_08,40,40,scene_08,0.25,3,2,0.25311203319502074,40.60029721638795,39.30967164581656,-1.2906255705713932,1.6420959638234593,-1.2260234697624384,-0.38078256014566847,-1.023889763541895,1.2260234697624384,0.38078256014566847,1.023889763541895
scene_08_40_000222,test,scene_08,scene_08,40,40,scene_08,0.25,6,4,0.27702702702702703,44.00050664779152,42.813439533429126,-1.1870671143623923,1.4272983870509612,-0.8279914529914478,-0.5472222222222207,-1.0257478632478652,0.8279914529914478,0.5472222222222207,1.0257478632478652
scene_08_40_000224,test,scene_08,scene_08,40,40,scene_08,0.25,2,2,0.29411764705882354,40.958163366969856,40.26056957919283,-0.6975937877770235,0.7168102194313897,-0.10184695125290233,-0.08734692387713494,-0.704141039913857,0.10184695125290233,0.08734692387713494,0.704141039913857
scene_08_40_000245,test,scene_08,scene_08,40,40,scene_08,0.25,7,4,0.34582623509369675,46.036492752400534,44.71347727346329,-1.3230154789372435,1.6453240719958706,0.5546034784794003,1.305917332525187,-0.8331183614336695,0.5546034784794003,1.305917332525187,0.8331183614336695
scene_08_40_000247,test,scene_08,scene_08,40,40,scene_08,0.25,2,1,0.25998142989786444,40.978990697798395,39.56361526433413,-1.4153754334642628,1.5078488287281433,0.772017776246507,0.2824365283707593,-1.264051522248245,0.772017776246507,0.2824365283707593,1.264051522248245
scene_08_40_000248,test,scene_08,scene_08,40,40,scene_08,0.25,2,1,0.25630676084762866,40.48872109837276,39.001509177804984,-1.4872119205677734,1.5992553067770952,0.9377998991525587,-0.21663088208982373,-1.2771922119748211,0.9377998991525587,0.21663088208982373,1.2771922119748211
scene_08_40_000261,test,scene_08,scene_08,40,40,scene_08,0.25,1,1,0.2538787023977433,40.10323990137572,39.027697066032815,-1.0755428353429082,1.612506618108108,0.25269054990416606,-1.3037741412354364,-0.9146026831785363,0.25269054990416606,1.3037741412354364,0.9146026831785363
scene_08_40_000279,test,scene_08,scene_08,40,40,scene_08,0.25,8,8,0.27951688439733796,51.21009201400445,49.07035914742168,-2.1397328665827757,2.6178289191515134,-1.3005230629477609,2.014201034908865,-1.0510291164658625,1.3005230629477609,2.014201034908865,1.0510291164658625
scene_08_40_000285,test,scene_08,scene_08,40,40,scene_08,0.25,1,1,0.251779359430605,41.977288554152004,40.44324803337698,-1.5340405207750223,1.6808747576665324,-1.1357914460141814,-0.3665407994510801,-1.183623920195643,1.1357914460141814,0.3665407994510801,1.183623920195643
scene_08_40_000288,test,scene_08,scene_08,40,40,scene_08,0.25,2,6,0.2636363636363636,50.589081174743754,50.25080585013551,-0.3382753246082473,2.8741815763589207,1.9838902147971424,1.8830229441610342,-0.8827932607787119,1.9838902147971424,1.8830229441610342,0.8827932607787119
scene_08_50_000002,test,scene_08,scene_08,50,50,scene_08,0.25,1,1,0.2574152542372881,49.67012861676634,48.10044581226466,-1.5696828045016815,1.7096461799015867,-1.0114484818317564,-0.4147234503557513,-1.314483354317332,1.0114484818317564,0.4147234503557513,1.314483354317332
scene_08_50_000012,test,scene_08,scene_08,50,50,scene_08,0.25,1,1,0.3744725738396624,52.593091372973774,51.7154296491037,-0.8776617238700766,1.1024609848864753,0.5222927301947422,-0.04033489317451355,-0.9700534127434324,0.5222927301947422,0.04033489317451355,0.9700534127434324
scene_08_50_000013,test,scene_08,scene_08,50,50,scene_08,0.25,1,1,0.25026511134676566,49.60319943313628,48.33818394526977,-1.2650154878665134,1.6138960592390794,0.7660318311874121,-0.36173998569384835,-1.3736811516452079,0.7660318311874121,0.36173998569384835,1.3736811516452079
scene_08_50_000019,test,scene_08,scene_08,50,50,scene_08,0.25,1,4,0.3557347670250896,53.46465311339055,53.504261076722564,0.03960796333201699,1.1021569347776667,0.9910586930107215,0.4220816384031565,0.23323736066353007,0.9910586930107215,0.4220816384031565,0.23323736066353007
scene_08_50_000149,test,scene_08,scene_08,50,50,scene_08,0.25,3,4,0.25922282341367436,53.35938693771997,51.98419330901094,-1.3751936287090274,2.196073703203567,1.0659860040032925,-1.7055999503467945,-0.8816702096296183,1.0659860040032925,1.7055999503467945,0.8816702096296183
scene_08_50_000179,test,scene_08,scene_08,50,50,scene_08,0.25,1,1,0.32547169811320753,48.31164245687999,47.20985806273088,-1.1017843941491066,1.3392517790043783,0.48005912623082025,-0.7457337712558072,-1.0035037146406012,0.48005912623082025,0.7457337712558072,1.0035037146406012
scene_09_50_000018,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.3002832861189802,49.79127076759515,48.95274842008297,-0.8385223475121819,1.2177325449262302,0.8785646206633615,-0.13142394205108943,-0.8329012581014084,0.8785646206633615,0.13142394205108943,0.8329012581014084
scene_09_50_000019,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.26838235294117646,49.2414431858204,48.02789019928197,-1.2135529865384314,1.26907465752965,0.2446333297957537,0.2131762004457336,-1.2268907563025166,0.2446333297957537,0.2131762004457336,1.2268907563025166
scene_09_50_000019,test,scene_09,scene_09,50,50,scene_09,0.25,4,3,0.3979328165374677,53.45649431378003,52.87132317479203,-0.5851711389879952,0.788380092524902,0.24238114015321344,0.11352242000901569,-0.741557289319509,0.24238114015321344,0.11352242000901569,0.741557289319509
scene_09_50_000019,test,scene_09,scene_09,50,50,scene_09,0.25,5,4,0.25265683921837506,55.06190304417668,52.89712966235692,-2.1647733818197636,3.9144868903365304,-3.8330946760787015,0.13326006975130866,-0.78283751356431,3.8330946760787015,0.13326006975130866,0.78283751356431
scene_09_50_000019,test,scene_09,scene_09,50,50,scene_09,0.25,7,5,0.36018957345971564,61.12742275546198,60.37410977104136,-0.7533129844206172,0.9221466189492963,-0.6064268867924483,0.5009581367924518,-0.48129176493710446,0.6064268867924483,0.5009581367924518,0.48129176493710446
scene_09_50_000056,test,scene_09,scene_09,50,50,scene_09,0.25,4,5,0.33447098976109213,52.41820339830952,52.3275535004207,-0.09064989788882372,1.5419453239589644,1.170665281634335,-0.809644619349168,-0.5929702950518347,1.170665281634335,0.809644619349168,0.5929702950518347
scene_09_50_000056,test,scene_09,scene_09,50,50,scene_09,0.25,11,7,0.2747524752475248,55.54896924443602,54.73251010785648,-0.8164591365795459,1.1194861070651927,-0.16568574188096363,0.5919428347217206,-0.9356286973318788,0.16568574188096363,0.5919428347217206,0.9356286973318788
scene_09_50_000057,test,scene_09,scene_09,50,50,scene_09,0.25,5,3,0.2552594670406732,51.87963382102139,51.043034101100304,-0.8365997199210895,0.9982710257279781,0.2445091178618526,-0.07499754749680676,-0.9649537294398485,0.2445091178618526,0.07499754749680676,0.9649537294398485
scene_09_50_000168,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.3257661748013621,49.942630016296626,49.5549169448882,-0.38771307140842737,1.4393887622165713,1.1982942430703574,-0.603056147832266,-0.5217798370783413,1.1982942430703574,0.603056147832266,0.5217798370783413
scene_09_50_000283,test,scene_09,scene_09,50,50,scene_09,0.25,2,2,0.2665198237885463,52.34667848915856,51.71973777065639,-0.6269407185021763,1.644229039448717,-1.2637328497882336,0.1279642456426302,-1.0440754620091752,1.2637328497882336,0.1279642456426302,1.0440754620091752
scene_09_50_000322,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.345994599459946,50.582486206870215,49.90089461502941,-0.6815915918408066,0.6971811125119235,-0.19661285062783662,0.03999603180545819,-0.6676864593888183,0.19661285062783662,0.03999603180545819,0.6676864593888183
scene_09_50_000323,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.3093642456076798,50.00666959698678,49.281932820266334,-0.724736776720448,0.7922958716790303,0.023278960561164297,0.09437531638763375,-0.7863104589992176,0.023278960561164297,0.09437531638763375,0.7863104589992176
scene_09_50_000323,test,scene_09,scene_09,50,50,scene_09,0.25,2,2,0.3227848101265823,50.414262968319015,49.9271780131074,-0.4870849552116141,0.7518540626901857,-0.18600999072716462,-0.5458765816158646,-0.48239358679069966,0.18600999072716462,0.5458765816158646,0.48239358679069966
scene_09_50_000324,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.2905317769130999,49.85314494251669,49.029298635653966,-0.8238463068627269,1.0055024028567885,0.6816904047975996,-0.26731222803232413,-0.6891135225070357,0.6816904047975996,0.26731222803232413,0.6891135225070357
scene_09_50_000324,test,scene_09,scene_09,50,50,scene_09,0.25,3,3,0.323095453176754,51.158467040280165,51.57790878661514,0.4194417463349751,1.4392792646751056,-0.10722739991275887,1.4205645633185497,-0.20499611673209728,0.10722739991275887,1.4205645633185497,0.20499611673209728
scene_09_50_000356,test,scene_09,scene_09,50,50,scene_09,0.25,6,2,0.2673133926165454,53.80015205625489,53.33333971052779,-0.4668123457270994,1.0263426414055832,0.5303555686985817,-0.7864747213547219,-0.39186694296381575,0.5303555686985817,0.7864747213547219,0.39186694296381575
scene_09_50_000395,test,scene_09,scene_09,50,50,scene_09,0.25,6,5,0.33111480865224624,55.29108275936739,55.21619017087173,-0.07489258849566482,1.5040349593889681,-1.285347985347986,0.018410574932318013,-0.7808090460264339,1.285347985347986,0.018410574932318013,0.7808090460264339
scene_09_50_000395,test,scene_09,scene_09,50,50,scene_09,0.25,9,6,0.311307319851894,59.27980257298266,57.42929391950968,-1.8505086534729784,3.7343606548612986,-3.7283400738508305,0.19628697326451316,0.08000761476726836,3.7283400738508305,0.19628697326451316,0.08000761476726836
scene_09_50_000395,test,scene_09,scene_09,50,50,scene_09,0.25,10,7,0.2918968692449355,60.40379407046558,58.25373198378283,-2.150062086682752,4.50004618671759,4.485655737704921,0.3411278345804547,0.11375449820071992,4.485655737704921,0.3411278345804547,0.11375449820071992
scene_09_50_000396,test,scene_09,scene_09,50,50,scene_09,0.25,9,3,0.27728285077951004,55.96189477419529,55.52500105409214,-0.43689372010315,0.8768364956613127,0.49139092791266137,-0.07984189723320156,-0.7218050065876156,0.49139092791266137,0.07984189723320156,0.7218050065876156
scene_09_50_000396,test,scene_09,scene_09,50,50,scene_09,0.25,14,4,0.29940627650551316,59.266168241047,56.27489646304417,-2.991271778002826,5.015383084374886,-4.987942400609597,0.18312913310633405,-0.49087861212567674,4.987942400609597,0.18312913310633405,0.49087861212567674
scene_09_50_000396,test,scene_09,scene_09,50,50,scene_09,0.25,15,5,0.2837133550488599,59.96863230349132,57.05041183470623,-2.918220468785087,4.830001545758777,4.8124224839954195,-0.17800696126706583,-0.3712388574866594,4.8124224839954195,0.17800696126706583,0.3712388574866594
scene_09_50_000397,test,scene_09,scene_09,50,50,scene_09,0.25,11,3,0.2545212765957447,60.63255139662238,57.38723252873552,-3.2453188678868656,4.837252164150237,-4.721176669147596,0.475275885266079,-0.940006484635667,4.721176669147596,0.475275885266079,0.940006484635667
scene_09_50_000398,test,scene_09,scene_09,50,50,scene_09,0.25,10,4,0.2710926694329184,58.98473131525313,57.39142319751069,-1.5933081177424384,2.522740032396814,2.2534977409127706,-1.00854507093851,-0.5184612257866092,2.2534977409127706,1.00854507093851,0.5184612257866092
scene_09_50_000399,test,scene_09,scene_09,50,50,scene_09,0.25,8,3,0.31856540084388185,54.167704754489314,53.840765339232135,-0.3269394152571792,0.7367104592759033,-0.3142359801925423,-0.46486878817585264,-0.477383555790162,0.3142359801925423,0.46486878817585264,0.477383555790162
scene_09_50_000399,test,scene_09,scene_09,50,50,scene_09,0.25,10,4,0.2971716388996513,57.13521632568954,56.0359652845623,-1.0992510411272391,2.526462999932913,1.905468855176835,-1.6585679084056792,-0.03682696278413289,1.905468855176835,1.6585679084056792,0.03682696278413289
scene_09_50_000400,test,scene_09,scene_09,50,50,scene_09,0.25,6,2,0.3059895833333333,51.918206066080366,51.05454595073766,-0.8636601153427037,0.9610885382478936,0.38433147693580594,-0.4497298985579903,-0.7574453858403487,0.38433147693580594,0.4497298985579903,0.7574453858403487
scene_09_50_000400,test,scene_09,scene_09,50,50,scene_09,0.25,9,3,0.3010522213561964,56.66118492429312,54.89915505291628,-1.7620298713768392,3.330227792676388,2.8554589962027705,-1.7136803329938175,0.008413585984214933,2.8554589962027705,1.7136803329938175,0.008413585984214933
scene_09_50_000401,test,scene_09,scene_09,50,50,scene_09,0.25,3,2,0.35294117647058826,51.20603469702555,50.34793822544495,-0.8580964715806019,0.8875049333368793,0.4598039215686285,-0.19356351236146452,-0.7340153452685456,0.4598039215686285,0.19356351236146452,0.7340153452685456
scene_09_50_000433,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.34210526315789475,49.15657724414948,48.304211920570125,-0.852365323579356,0.9214069378917961,0.3745623249299683,-0.05313375350139893,-0.8401610644257715,0.3745623249299683,0.05313375350139893,0.8401610644257715
scene_09_50_000433,test,scene_09,scene_09,50,50,scene_09,0.25,6,2,0.3721106479727169,53.39011859874475,52.99925056762281,-0.3908680311219399,0.40663761958861433,0.21995151929495904,-0.10340573218211091,-0.32601033323564366,0.21995151929495904,0.10340573218211091,0.32601033323564366
scene_09_50_000434,test,scene_09,scene_09,50,50,scene_09,0.25,2,1,0.30191256830601093,49.859482175437485,48.956348757294016,-0.9031334181434687,1.1708038668835394,0.7527180692831763,-0.36493378754438766,-0.8191584300930828,0.7527180692831763,0.36493378754438766,0.8191584300930828
